2025-12-07 18:53:14.685 | INFO | no-id | Using custom nameservers: ['8.8.8.8', '8.8.4.4']
2025-12-07 20:44:24.195 | INFO | no-id | [HIBP] ✅ Result: {'in_breach': False, 'breach_count': 0, 'breaches': [], 'cached': False, 'checked_at': '2025-12-07T19:44:24.194976Z', 'risk_level': 'low'}
2025-12-07 20:44:24.195 | INFO | no-id | [0202d091-9bb0-4dbe-b395-27624c39b3e5] HIBP check complete | In breach: False | Count: 0
2025-12-07 20:44:24.196 | INFO | no-id | 0202d091-9bb0-4dbe-b395-27624c39b3e5 | Analyzing provider...
2025-12-07 20:44:24.196 | ERROR | no-id | Provider analysis ERROR: test_app.<locals>.ok_analyze_email_provider() got an unexpected keyword argument 'timeout'
2025-12-07 20:44:24.196 | INFO | no-id | Validating domain: example.com
2025-12-07 20:44:24.196 | INFO | no-id | Domain validation SUCCESS: example.com | MX: mx.example.com | Detail: ok
2025-12-07 20:44:24.197 | INFO | no-id | [0202d091-9bb0-4dbe-b395-27624c39b3e5] Role email check | Is role: False | Type: None
2025-12-07 20:44:24.197 | DEBUG | no-id | Cache check failed: 'FakeRedis' object has no attribute 'setex'
2025-12-07 20:44:24.197 | DEBUG | no-id | [0202d091-9bb0-4dbe-b395-27624c39b3e5] Catch-all check skipped (check_smtp=false)
2025-12-07 20:44:24.197 | INFO | no-id | [0202d091-9bb0-4dbe-b395-27624c39b3e5] Unified risk scoring | Score: 30/100 | Level: medium | Confidence: 85.00% | Factors: {'smtp_failed': 30}
2025-12-07 20:44:24.198 | INFO | no-id | Validation 0202d091-9bb0-4dbe-b395-27624c39b3e5 completed successfully
2025-12-07 20:44:24.201 | INFO | no-id | 0c6ec7c9-d16e-44e0-9bff-e46eebc3b5ba | Format validation passed | Email: use***@e***.com
2025-12-07 20:44:24.207 | INFO | no-id | 0c6ec7c9-d16e-44e0-9bff-e46eebc3b5ba | Checking spam traps...
2025-12-07 20:44:24.207 | INFO | no-id | 0c6ec7c9-d16e-44e0-9bff-e46eebc3b5ba | Spam trap check completed | is_trap=False, confidence=0.0, type=unknown
2025-12-07 20:44:24.208 | INFO | no-id | [HIBP] ✅ Starting HIBP check for use***@e***.com
2025-12-07 20:44:24.209 | INFO | no-id | [HIBP] Response status: 404
2025-12-07 20:44:24.209 | INFO | no-id | [HIBP] Email NOT in breach
2025-12-07 20:44:24.209 | WARNING | no-id | [HIBP] Cache save failed: 'FakeRedis' object has no attribute 'setex'
2025-12-07 20:44:24.209 | INFO | no-id | [HIBP] ✅ Result: {'in_breach': False, 'breach_count': 0, 'breaches': [], 'cached': False, 'checked_at': '2025-12-07T19:44:24.209544Z', 'risk_level': 'low'}
2025-12-07 20:44:24.209 | INFO | no-id | [HIBP] Making async HTTP request to HIBP API...
2025-12-07 20:44:24.234 | INFO | no-id | [3b4b6513-9fda-4944-975d-5c832c5ca1f2] HIBP check complete | In breach: False | Count: 0
2025-12-07 20:44:24.235 | INFO | no-id | 3b4b6513-9fda-4944-975d-5c832c5ca1f2 | Analyzing provider...
2025-12-07 20:44:24.235 | ERROR | no-id | Provider analysis ERROR: test_app.<locals>.ok_analyze_email_provider() got an unexpected keyword argument 'timeout'
2025-12-07 20:44:24.235 | INFO | no-id | Validating domain: example.com
2025-12-07 20:44:24.235 | INFO | no-id | Domain validation SUCCESS: example.com | MX: mx.example.com | Detail: ok
2025-12-07 20:44:24.235 | INFO | no-id | [3b4b6513-9fda-4944-975d-5c832c5ca1f2] Role email check | Is role: False | Type: None
2025-12-07 20:44:24.235 | DEBUG | no-id | Cache check failed: 'FakeRedis' object has no attribute 'setex'
2025-12-07 20:44:24.235 | DEBUG | no-id | [3b4b6513-9fda-4944-975d-5c832c5ca1f2] Catch-all check skipped (check_smtp=false)
2025-12-07 20:44:24.235 | INFO | no-id | [3b4b6513-9fda-4944-975d-5c832c5ca1f2] Unified risk scoring | Score: 30/100 | Level: medium | Confidence: 85.00% | Factors: {'smtp_failed': 30}
2025-12-07 20:44:24.236 | INFO | no-id | Validation 3b4b6513-9fda-4944-975d-5c832c5ca1f2 completed successfully
2025-12-07 20:44:24.236 | INFO | no-id | b24b8e01-1d3f-4457-bf1a-f5190ff2e78f | Format validation passed | Email: use***@e***.com
2025-12-07 20:44:24.240 | INFO | no-id | b24b8e01-1d3f-4457-bf1a-f5190ff2e78f | Checking spam traps...
2025-12-07 20:44:24.240 | INFO | no-id | b24b8e01-1d3f-4457-bf1a-f5190ff2e78f | Spam trap check completed | is_trap=False, confidence=0.0, type=unknown
2025-12-07 20:44:24.249 | INFO | no-id | [HIBP] ✅ Starting HIBP check for use***@e***.com
2025-12-07 20:44:24.251 | INFO | no-id | [HIBP] Making async HTTP request to HIBP API...
2025-12-07 20:44:24.268 | INFO | no-id | [HIBP] Response status: 404
2025-12-07 20:44:24.268 | INFO | no-id | [HIBP] Email NOT in breach
2025-12-07 20:44:24.268 | WARNING | no-id | [HIBP] Cache save failed: 'FakeRedis' object has no attribute 'setex'
2025-12-07 20:44:24.268 | INFO | no-id | [HIBP] ✅ Result: {'in_breach': False, 'breach_count': 0, 'breaches': [], 'cached': False, 'checked_at': '2025-12-07T19:44:24.268739Z', 'risk_level': 'low'}
2025-12-07 20:44:24.268 | INFO | no-id | [HIBP] Response status: 404
2025-12-07 20:44:24.269 | INFO | no-id | [HIBP] Email NOT in breach
2025-12-07 20:44:24.269 | WARNING | no-id | [HIBP] Cache save failed: 'FakeRedis' object has no attribute 'setex'
2025-12-07 20:44:24.269 | INFO | no-id | [HIBP] ✅ Result: {'in_breach': False, 'breach_count': 0, 'breaches': [], 'cached': False, 'checked_at': '2025-12-07T19:44:24.269095Z', 'risk_level': 'low'}
2025-12-07 20:44:24.269 | INFO | no-id | [HIBP] Response status: 404
2025-12-07 20:44:24.269 | INFO | no-id | [HIBP] Email NOT in breach
2025-12-07 20:44:24.269 | WARNING | no-id | [HIBP] Cache save failed: 'FakeRedis' object has no attribute 'setex'
2025-12-07 20:44:24.269 | INFO | no-id | [HIBP] ✅ Result: {'in_breach': False, 'breach_count': 0, 'breaches': [], 'cached': False, 'checked_at': '2025-12-07T19:44:24.269429Z', 'risk_level': 'low'}
2025-12-07 20:44:24.269 | INFO | no-id | [HIBP] Response status: 404
2025-12-07 20:44:24.269 | INFO | no-id | [HIBP] Email NOT in breach
2025-12-07 20:44:24.269 | WARNING | no-id | [HIBP] Cache save failed: 'FakeRedis' object has no attribute 'setex'
2025-12-07 20:44:24.269 | INFO | no-id | [HIBP] ✅ Result: {'in_breach': False, 'breach_count': 0, 'breaches': [], 'cached': False, 'checked_at': '2025-12-07T19:44:24.269756Z', 'risk_level': 'low'}
2025-12-07 20:44:24.269 | INFO | no-id | [HIBP] Response status: 404
2025-12-07 20:44:24.270 | INFO | no-id | [HIBP] Email NOT in breach
2025-12-07 20:44:24.270 | WARNING | no-id | [HIBP] Cache save failed: 'FakeRedis' object has no attribute 'setex'
2025-12-07 20:44:24.270 | INFO | no-id | [HIBP] ✅ Result: {'in_breach': False, 'breach_count': 0, 'breaches': [], 'cached': False, 'checked_at': '2025-12-07T19:44:24.270088Z', 'risk_level': 'low'}
2025-12-07 20:44:24.270 | INFO | no-id | [HIBP] Response status: 404
2025-12-07 20:44:24.270 | INFO | no-id | [HIBP] Email NOT in breach
2025-12-07 20:44:24.270 | WARNING | no-id | [HIBP] Cache save failed: 'FakeRedis' object has no attribute 'setex'
2025-12-07 20:44:24.270 | INFO | no-id | [HIBP] ✅ Result: {'in_breach': False, 'breach_count': 0, 'breaches': [], 'cached': False, 'checked_at': '2025-12-07T19:44:24.270405Z', 'risk_level': 'low'}
2025-12-07 20:44:24.270 | INFO | no-id | [HIBP] Response status: 404
2025-12-07 20:44:24.270 | INFO | no-id | [HIBP] Email NOT in breach
2025-12-07 20:44:24.270 | WARNING | no-id | [HIBP] Cache save failed: 'FakeRedis' object has no attribute 'setex'
2025-12-07 20:44:24.270 | INFO | no-id | [HIBP] ✅ Result: {'in_breach': False, 'breach_count': 0, 'breaches': [], 'cached': False, 'checked_at': '2025-12-07T19:44:24.270725Z', 'risk_level': 'low'}
2025-12-07 20:44:24.271 | INFO | no-id | [e0a8dade-efde-4681-9952-89a3be1cc9dc] HIBP check complete | In breach: False | Count: 0
2025-12-07 20:44:24.271 | INFO | no-id | e0a8dade-efde-4681-9952-89a3be1cc9dc | Analyzing provider...
2025-12-07 20:44:24.271 | ERROR | no-id | Provider analysis ERROR: test_app.<locals>.ok_analyze_email_provider() got an unexpected keyword argument 'timeout'
2025-12-07 20:44:24.271 | INFO | no-id | Validating domain: example.com
2025-12-07 20:44:24.272 | INFO | no-id | Domain validation SUCCESS: example.com | MX: mx.example.com | Detail: ok
2025-12-07 20:44:24.272 | INFO | no-id | [e0a8dade-efde-4681-9952-89a3be1cc9dc] Role email check | Is role: False | Type: None
2025-12-07 20:44:24.272 | DEBUG | no-id | Cache check failed: 'FakeRedis' object has no attribute 'setex'
2025-12-07 20:44:24.272 | DEBUG | no-id | [e0a8dade-efde-4681-9952-89a3be1cc9dc] Catch-all check skipped (check_smtp=false)
2025-12-07 20:44:24.272 | INFO | no-id | [e0a8dade-efde-4681-9952-89a3be1cc9dc] Unified risk scoring | Score: 30/100 | Level: medium | Confidence: 85.00% | Factors: {'smtp_failed': 30}
2025-12-07 20:44:24.272 | INFO | no-id | Validation e0a8dade-efde-4681-9952-89a3be1cc9dc completed successfully
2025-12-07 20:44:24.272 | INFO | no-id | [a052ed65-f3be-49dd-b536-0a2be60eb109] HIBP check complete | In breach: False | Count: 0
2025-12-07 20:44:24.272 | INFO | no-id | a052ed65-f3be-49dd-b536-0a2be60eb109 | Analyzing provider...
2025-12-07 20:44:24.272 | ERROR | no-id | Provider analysis ERROR: test_app.<locals>.ok_analyze_email_provider() got an unexpected keyword argument 'timeout'
2025-12-07 20:44:24.272 | INFO | no-id | Validating domain: example.com
2025-12-07 20:44:24.273 | INFO | no-id | Domain validation SUCCESS: example.com | MX: mx.example.com | Detail: ok
2025-12-07 20:44:24.273 | INFO | no-id | [a052ed65-f3be-49dd-b536-0a2be60eb109] Role email check | Is role: False | Type: None
2025-12-07 20:44:24.273 | DEBUG | no-id | Cache check failed: 'FakeRedis' object has no attribute 'setex'
2025-12-07 20:44:24.273 | DEBUG | no-id | [a052ed65-f3be-49dd-b536-0a2be60eb109] Catch-all check skipped (check_smtp=false)
2025-12-07 20:44:24.273 | INFO | no-id | [a052ed65-f3be-49dd-b536-0a2be60eb109] Unified risk scoring | Score: 30/100 | Level: medium | Confidence: 85.00% | Factors: {'smtp_failed': 30}
2025-12-07 20:44:24.273 | INFO | no-id | Validation a052ed65-f3be-49dd-b536-0a2be60eb109 completed successfully
2025-12-07 20:44:24.273 | INFO | no-id | [e3254df1-b7e7-4d25-852d-e29d8f9c4306] HIBP check complete | In breach: False | Count: 0
2025-12-07 20:44:24.273 | INFO | no-id | e3254df1-b7e7-4d25-852d-e29d8f9c4306 | Analyzing provider...
2025-12-07 20:44:24.273 | ERROR | no-id | Provider analysis ERROR: test_app.<locals>.ok_analyze_email_provider() got an unexpected keyword argument 'timeout'
2025-12-07 20:44:24.274 | INFO | no-id | Validating domain: example.com
2025-12-07 20:44:24.274 | INFO | no-id | Domain validation SUCCESS: example.com | MX: mx.example.com | Detail: ok
2025-12-07 20:44:24.274 | INFO | no-id | [e3254df1-b7e7-4d25-852d-e29d8f9c4306] Role email check | Is role: False | Type: None
2025-12-07 20:44:24.274 | DEBUG | no-id | Cache check failed: 'FakeRedis' object has no attribute 'setex'
2025-12-07 20:44:24.274 | DEBUG | no-id | [e3254df1-b7e7-4d25-852d-e29d8f9c4306] Catch-all check skipped (check_smtp=false)
2025-12-07 20:44:24.274 | INFO | no-id | [e3254df1-b7e7-4d25-852d-e29d8f9c4306] Unified risk scoring | Score: 30/100 | Level: medium | Confidence: 85.00% | Factors: {'smtp_failed': 30}
2025-12-07 20:44:24.274 | INFO | no-id | Validation e3254df1-b7e7-4d25-852d-e29d8f9c4306 completed successfully
2025-12-07 20:44:24.274 | INFO | no-id | [2531e440-2d8c-4781-8e9b-f0936a50f8b9] HIBP check complete | In breach: False | Count: 0
2025-12-07 20:44:24.274 | INFO | no-id | 2531e440-2d8c-4781-8e9b-f0936a50f8b9 | Analyzing provider...
2025-12-07 20:44:24.274 | ERROR | no-id | Provider analysis ERROR: test_app.<locals>.ok_analyze_email_provider() got an unexpected keyword argument 'timeout'
2025-12-07 20:44:24.274 | INFO | no-id | Validating domain: example.com
2025-12-07 20:44:24.275 | INFO | no-id | Domain validation SUCCESS: example.com | MX: mx.example.com | Detail: ok
2025-12-07 20:44:24.275 | INFO | no-id | [2531e440-2d8c-4781-8e9b-f0936a50f8b9] Role email check | Is role: False | Type: None
2025-12-07 20:44:24.275 | DEBUG | no-id | Cache check failed: 'FakeRedis' object has no attribute 'setex'
2025-12-07 20:44:24.275 | DEBUG | no-id | [2531e440-2d8c-4781-8e9b-f0936a50f8b9] Catch-all check skipped (check_smtp=false)
2025-12-07 20:44:24.275 | INFO | no-id | [2531e440-2d8c-4781-8e9b-f0936a50f8b9] Unified risk scoring | Score: 30/100 | Level: medium | Confidence: 85.00% | Factors: {'smtp_failed': 30}
2025-12-07 20:44:24.275 | INFO | no-id | Validation 2531e440-2d8c-4781-8e9b-f0936a50f8b9 completed successfully
2025-12-07 20:44:24.275 | INFO | no-id | [03ceec05-9315-40db-87a3-06ad41ce6f9a] HIBP check complete | In breach: False | Count: 0
2025-12-07 20:44:24.275 | INFO | no-id | 03ceec05-9315-40db-87a3-06ad41ce6f9a | Analyzing provider...
2025-12-07 20:44:24.275 | ERROR | no-id | Provider analysis ERROR: test_app.<locals>.ok_analyze_email_provider() got an unexpected keyword argument 'timeout'
2025-12-07 20:44:24.275 | INFO | no-id | Validating domain: example.com
2025-12-07 20:44:24.275 | INFO | no-id | Domain validation SUCCESS: example.com | MX: mx.example.com | Detail: ok
2025-12-07 20:44:24.276 | INFO | no-id | [03ceec05-9315-40db-87a3-06ad41ce6f9a] Role email check | Is role: False | Type: None
2025-12-07 20:44:24.276 | DEBUG | no-id | Cache check failed: 'FakeRedis' object has no attribute 'setex'
2025-12-07 20:44:24.276 | DEBUG | no-id | [03ceec05-9315-40db-87a3-06ad41ce6f9a] Catch-all check skipped (check_smtp=false)
2025-12-07 20:44:24.276 | INFO | no-id | [03ceec05-9315-40db-87a3-06ad41ce6f9a] Unified risk scoring | Score: 30/100 | Level: medium | Confidence: 85.00% | Factors: {'smtp_failed': 30}
2025-12-07 20:44:24.276 | INFO | no-id | Validation 03ceec05-9315-40db-87a3-06ad41ce6f9a completed successfully
2025-12-07 20:44:24.276 | INFO | no-id | [b61493ac-07e0-45c0-9a82-03d5dfa350fc] HIBP check complete | In breach: False | Count: 0
2025-12-07 20:44:24.276 | INFO | no-id | b61493ac-07e0-45c0-9a82-03d5dfa350fc | Analyzing provider...
2025-12-07 20:44:24.276 | ERROR | no-id | Provider analysis ERROR: test_app.<locals>.ok_analyze_email_provider() got an unexpected keyword argument 'timeout'
2025-12-07 20:44:24.276 | INFO | no-id | Validating domain: example.com
2025-12-07 20:44:24.276 | INFO | no-id | Domain validation SUCCESS: example.com | MX: mx.example.com | Detail: ok
2025-12-07 20:44:24.276 | INFO | no-id | [b61493ac-07e0-45c0-9a82-03d5dfa350fc] Role email check | Is role: False | Type: None
2025-12-07 20:44:24.277 | DEBUG | no-id | Cache check failed: 'FakeRedis' object has no attribute 'setex'
2025-12-07 20:44:24.277 | DEBUG | no-id | [b61493ac-07e0-45c0-9a82-03d5dfa350fc] Catch-all check skipped (check_smtp=false)
2025-12-07 20:44:24.277 | INFO | no-id | [b61493ac-07e0-45c0-9a82-03d5dfa350fc] Unified risk scoring | Score: 30/100 | Level: medium | Confidence: 85.00% | Factors: {'smtp_failed': 30}
2025-12-07 20:44:24.277 | INFO | no-id | Validation b61493ac-07e0-45c0-9a82-03d5dfa350fc completed successfully
2025-12-07 20:44:24.277 | INFO | no-id | [dd0f063f-e92c-4aa3-9261-2e1b41344a6e] HIBP check complete | In breach: False | Count: 0
2025-12-07 20:44:24.277 | INFO | no-id | dd0f063f-e92c-4aa3-9261-2e1b41344a6e | Analyzing provider...
2025-12-07 20:44:24.277 | ERROR | no-id | Provider analysis ERROR: test_app.<locals>.ok_analyze_email_provider() got an unexpected keyword argument 'timeout'
2025-12-07 20:44:24.278 | INFO | no-id | Validating domain: example.com
2025-12-07 20:44:24.278 | INFO | no-id | Domain validation SUCCESS: example.com | MX: mx.example.com | Detail: ok
2025-12-07 20:44:24.278 | INFO | no-id | [dd0f063f-e92c-4aa3-9261-2e1b41344a6e] Role email check | Is role: False | Type: None
2025-12-07 20:44:24.278 | DEBUG | no-id | Cache check failed: 'FakeRedis' object has no attribute 'setex'
2025-12-07 20:44:24.278 | DEBUG | no-id | [dd0f063f-e92c-4aa3-9261-2e1b41344a6e] Catch-all check skipped (check_smtp=false)
2025-12-07 20:44:24.278 | INFO | no-id | [dd0f063f-e92c-4aa3-9261-2e1b41344a6e] Unified risk scoring | Score: 30/100 | Level: medium | Confidence: 85.00% | Factors: {'smtp_failed': 30}
2025-12-07 20:44:24.278 | INFO | no-id | Validation dd0f063f-e92c-4aa3-9261-2e1b41344a6e completed successfully
2025-12-07 20:44:24.278 | INFO | no-id | [HIBP] Response status: 404
2025-12-07 20:44:24.278 | INFO | no-id | [HIBP] Email NOT in breach
2025-12-07 20:44:24.278 | WARNING | no-id | [HIBP] Cache save failed: 'FakeRedis' object has no attribute 'setex'
2025-12-07 20:44:24.278 | INFO | no-id | [HIBP] ✅ Result: {'in_breach': False, 'breach_count': 0, 'breaches': [], 'cached': False, 'checked_at': '2025-12-07T19:44:24.278901Z', 'risk_level': 'low'}
2025-12-07 20:44:24.279 | INFO | no-id | 08cbbdb7-28c3-40f4-909b-07de0bdcda5a | Format validation passed | Email: use***@e***.com
2025-12-07 20:44:24.281 | INFO | no-id | 08cbbdb7-28c3-40f4-909b-07de0bdcda5a | Checking spam traps...
2025-12-07 20:44:24.281 | INFO | no-id | 08cbbdb7-28c3-40f4-909b-07de0bdcda5a | Spam trap check completed | is_trap=False, confidence=0.0, type=unknown
2025-12-07 20:44:24.282 | INFO | no-id | d1c01b49-39e8-42db-b743-c975b3afbac3 | Format validation passed | Email: use***@e***.com
2025-12-07 20:44:24.284 | INFO | no-id | d1c01b49-39e8-42db-b743-c975b3afbac3 | Checking spam traps...
2025-12-07 20:44:24.284 | INFO | no-id | d1c01b49-39e8-42db-b743-c975b3afbac3 | Spam trap check completed | is_trap=False, confidence=0.0, type=unknown
2025-12-07 20:44:24.284 | INFO | no-id | 5c00befc-a4f0-4e03-bf6c-bfba4d79647b | Format validation passed | Email: use***@e***.com
2025-12-07 20:44:24.287 | INFO | no-id | 5c00befc-a4f0-4e03-bf6c-bfba4d79647b | Checking spam traps...
2025-12-07 20:44:24.287 | INFO | no-id | 5c00befc-a4f0-4e03-bf6c-bfba4d79647b | Spam trap check completed | is_trap=False, confidence=0.0, type=unknown
2025-12-07 20:44:24.287 | INFO | no-id | 2ae0bd48-a29e-497e-b590-f32bc42c7d32 | Format validation passed | Email: use***@e***.com
2025-12-07 20:44:24.290 | INFO | no-id | 2ae0bd48-a29e-497e-b590-f32bc42c7d32 | Checking spam traps...
2025-12-07 20:44:24.290 | INFO | no-id | 2ae0bd48-a29e-497e-b590-f32bc42c7d32 | Spam trap check completed | is_trap=False, confidence=0.0, type=unknown
2025-12-07 20:44:24.290 | INFO | no-id | 44729f1f-deef-475f-aa84-4003800991a7 | Format validation passed | Email: use***@e***.com
2025-12-07 20:44:24.293 | INFO | no-id | 44729f1f-deef-475f-aa84-4003800991a7 | Checking spam traps...
2025-12-07 20:44:24.293 | INFO | no-id | 44729f1f-deef-475f-aa84-4003800991a7 | Spam trap check completed | is_trap=False, confidence=0.0, type=unknown
2025-12-07 20:44:24.293 | INFO | no-id | 87efb35b-3d65-46bd-8043-dbf3e2e5481b | Format validation passed | Email: use***@e***.com
2025-12-07 20:44:24.296 | INFO | no-id | 87efb35b-3d65-46bd-8043-dbf3e2e5481b | Checking spam traps...
2025-12-07 20:44:24.296 | INFO | no-id | 87efb35b-3d65-46bd-8043-dbf3e2e5481b | Spam trap check completed | is_trap=False, confidence=0.0, type=unknown
2025-12-07 20:44:24.296 | INFO | no-id | 52a47a41-ecdf-40a9-81eb-5159237af78d | Format validation passed | Email: use***@e***.com
2025-12-07 20:44:24.298 | INFO | no-id | 52a47a41-ecdf-40a9-81eb-5159237af78d | Checking spam traps...
2025-12-07 20:44:24.298 | INFO | no-id | 52a47a41-ecdf-40a9-81eb-5159237af78d | Spam trap check completed | is_trap=False, confidence=0.0, type=unknown
2025-12-07 20:44:24.298 | INFO | no-id | [HIBP] ✅ Starting HIBP check for use***@e***.com
2025-12-07 20:44:24.299 | INFO | no-id | [HIBP] ✅ Starting HIBP check for use***@e***.com
2025-12-07 20:44:24.299 | INFO | no-id | [HIBP] ✅ Starting HIBP check for use***@e***.com
2025-12-07 20:44:24.299 | INFO | no-id | [HIBP] ✅ Starting HIBP check for use***@e***.com
2025-12-07 20:44:24.299 | INFO | no-id | [HIBP] ✅ Starting HIBP check for use***@e***.com
2025-12-07 20:44:24.299 | INFO | no-id | [HIBP] ✅ Starting HIBP check for use***@e***.com
2025-12-07 20:44:24.299 | INFO | no-id | [HIBP] ✅ Starting HIBP check for use***@e***.com
2025-12-07 20:44:24.299 | INFO | no-id | [727d4b77-647d-4f71-b24a-03fe02ebde5a] HIBP check complete | In breach: False | Count: 0
2025-12-07 20:44:24.300 | INFO | no-id | 727d4b77-647d-4f71-b24a-03fe02ebde5a | Analyzing provider...
2025-12-07 20:44:24.300 | ERROR | no-id | Provider analysis ERROR: test_app.<locals>.ok_analyze_email_provider() got an unexpected keyword argument 'timeout'
2025-12-07 20:44:24.300 | INFO | no-id | Validating domain: example.com
2025-12-07 20:44:24.300 | INFO | no-id | Domain validation SUCCESS: example.com | MX: mx.example.com | Detail: ok
2025-12-07 20:44:24.300 | INFO | no-id | [727d4b77-647d-4f71-b24a-03fe02ebde5a] Role email check | Is role: False | Type: None
2025-12-07 20:44:24.300 | DEBUG | no-id | Cache check failed: 'FakeRedis' object has no attribute 'setex'
2025-12-07 20:44:24.300 | DEBUG | no-id | [727d4b77-647d-4f71-b24a-03fe02ebde5a] Catch-all check skipped (check_smtp=false)
2025-12-07 20:44:24.300 | INFO | no-id | [727d4b77-647d-4f71-b24a-03fe02ebde5a] Unified risk scoring | Score: 30/100 | Level: medium | Confidence: 85.00% | Factors: {'smtp_failed': 30}
2025-12-07 20:44:24.301 | INFO | no-id | Validation 727d4b77-647d-4f71-b24a-03fe02ebde5a completed successfully
2025-12-07 20:44:24.301 | INFO | no-id | cdd0b01a-0eda-40a4-bd66-5a7c8c457e9b | Format validation passed | Email: use***@e***.com
2025-12-07 20:44:24.303 | INFO | no-id | cdd0b01a-0eda-40a4-bd66-5a7c8c457e9b | Checking spam traps...
2025-12-07 20:44:24.304 | INFO | no-id | cdd0b01a-0eda-40a4-bd66-5a7c8c457e9b | Spam trap check completed | is_trap=False, confidence=0.0, type=unknown
2025-12-07 20:44:24.304 | INFO | no-id | [HIBP] ✅ Starting HIBP check for use***@e***.com
2025-12-07 20:44:24.304 | INFO | no-id | [HIBP] Making async HTTP request to HIBP API...
2025-12-07 20:44:24.319 | INFO | no-id | [HIBP] Making async HTTP request to HIBP API...
2025-12-07 20:44:24.334 | INFO | no-id | [HIBP] Making async HTTP request to HIBP API...
2025-12-07 20:44:24.348 | INFO | no-id | [HIBP] Making async HTTP request to HIBP API...
2025-12-07 20:44:24.363 | INFO | no-id | [HIBP] Making async HTTP request to HIBP API...
2025-12-07 20:44:24.377 | INFO | no-id | [HIBP] Making async HTTP request to HIBP API...
2025-12-07 20:44:24.391 | INFO | no-id | [HIBP] Making async HTTP request to HIBP API...
2025-12-07 20:44:24.412 | INFO | no-id | [HIBP] Making async HTTP request to HIBP API...
2025-12-07 20:44:24.611 | INFO | no-id | [HIBP] Response status: 404
2025-12-07 20:44:24.612 | INFO | no-id | [HIBP] Email NOT in breach
2025-12-07 20:44:24.612 | WARNING | no-id | [HIBP] Cache save failed: 'FakeRedis' object has no attribute 'setex'
2025-12-07 20:44:24.612 | INFO | no-id | [HIBP] ✅ Result: {'in_breach': False, 'breach_count': 0, 'breaches': [], 'cached': False, 'checked_at': '2025-12-07T19:44:24.612692Z', 'risk_level': 'low'}
2025-12-07 20:44:24.613 | INFO | no-id | [b24b8e01-1d3f-4457-bf1a-f5190ff2e78f] HIBP check complete | In breach: False | Count: 0
2025-12-07 20:44:24.613 | INFO | no-id | b24b8e01-1d3f-4457-bf1a-f5190ff2e78f | Analyzing provider...
2025-12-07 20:44:24.614 | ERROR | no-id | Provider analysis ERROR: test_app.<locals>.ok_analyze_email_provider() got an unexpected keyword argument 'timeout'
2025-12-07 20:44:24.614 | INFO | no-id | Validating domain: example.com
2025-12-07 20:44:24.614 | INFO | no-id | Domain validation SUCCESS: example.com | MX: mx.example.com | Detail: ok
2025-12-07 20:44:24.615 | INFO | no-id | [b24b8e01-1d3f-4457-bf1a-f5190ff2e78f] Role email check | Is role: False | Type: None
2025-12-07 20:44:24.615 | DEBUG | no-id | Cache check failed: 'FakeRedis' object has no attribute 'setex'
2025-12-07 20:44:24.615 | DEBUG | no-id | [b24b8e01-1d3f-4457-bf1a-f5190ff2e78f] Catch-all check skipped (check_smtp=false)
2025-12-07 20:44:24.615 | INFO | no-id | [b24b8e01-1d3f-4457-bf1a-f5190ff2e78f] Unified risk scoring | Score: 30/100 | Level: medium | Confidence: 85.00% | Factors: {'smtp_failed': 30}
2025-12-07 20:44:24.616 | INFO | no-id | Validation b24b8e01-1d3f-4457-bf1a-f5190ff2e78f completed successfully
2025-12-07 20:44:24.619 | INFO | no-id | 55f3fac9-5b9d-4f8d-81c6-3e2fe72630eb | Format validation passed | Email: use***@e***.com
2025-12-07 20:44:24.624 | INFO | no-id | 55f3fac9-5b9d-4f8d-81c6-3e2fe72630eb | Checking spam traps...
2025-12-07 20:44:24.624 | INFO | no-id | 55f3fac9-5b9d-4f8d-81c6-3e2fe72630eb | Spam trap check completed | is_trap=False, confidence=0.0, type=unknown
2025-12-07 20:44:24.625 | INFO | no-id | [HIBP] ✅ Starting HIBP check for use***@e***.com
2025-12-07 20:44:24.625 | INFO | no-id | [HIBP] Response status: 404
2025-12-07 20:44:24.626 | INFO | no-id | [HIBP] Email NOT in breach
2025-12-07 20:44:24.626 | WARNING | no-id | [HIBP] Cache save failed: 'FakeRedis' object has no attribute 'setex'
2025-12-07 20:44:24.626 | INFO | no-id | [HIBP] ✅ Result: {'in_breach': False, 'breach_count': 0, 'breaches': [], 'cached': False, 'checked_at': '2025-12-07T19:44:24.626202Z', 'risk_level': 'low'}
2025-12-07 20:44:24.626 | INFO | no-id | [HIBP] Making async HTTP request to HIBP API...
2025-12-07 20:44:24.651 | INFO | no-id | [0c6ec7c9-d16e-44e0-9bff-e46eebc3b5ba] HIBP check complete | In breach: False | Count: 0
2025-12-07 20:44:24.651 | INFO | no-id | 0c6ec7c9-d16e-44e0-9bff-e46eebc3b5ba | Analyzing provider...
2025-12-07 20:44:24.651 | ERROR | no-id | Provider analysis ERROR: test_app.<locals>.ok_analyze_email_provider() got an unexpected keyword argument 'timeout'
2025-12-07 20:44:24.651 | INFO | no-id | Validating domain: example.com
2025-12-07 20:44:24.651 | INFO | no-id | Domain validation SUCCESS: example.com | MX: mx.example.com | Detail: ok
2025-12-07 20:44:24.651 | INFO | no-id | [0c6ec7c9-d16e-44e0-9bff-e46eebc3b5ba] Role email check | Is role: False | Type: None
